,gen_mae,gen_mae_val,gen_loss,gen_loss_val,disc_loss,disc_loss_val
0,0.07026708754376958,0.0,7.818442946924701,0.0,1.313102131416932,0.0
1,0.03671960631433005,0.0,4.416777523133503,0.0,1.3514275665506694,0.0
2,0.033099159371953464,0.0,4.045641293222148,0.0,1.3572535198357774,0.0
3,0.031042728608265003,0.0,3.836576380734679,0.0,1.35781540583797,0.0
4,0.02970356887500263,0.0,3.700066875227267,0.0,1.359966502234668,0.0
5,0.028790959143693857,0.0,3.6042392518229316,0.0,1.365233709988122,0.0
6,0.028037275993905313,0.0,3.523114876340177,0.0,1.370949805762727,0.0
7,0.02738358820265732,0.0,3.453419069428259,0.0,1.3736937440913555,0.0
8,0.02681282679079639,0.0,3.3960074553251185,0.0,1.3741221493797395,0.0
9,0.026289969268338,0.0,3.3420143929675312,0.0,1.3748422441635986,0.0
10,0.02587137135913861,0.0,3.2984506527666198,0.0,1.376352983073114,0.0
11,0.025427850045722424,0.0,3.2533503210848966,0.0,1.3772750719730233,0.0
12,0.02503281070330565,0.0,3.2126093676724854,0.0,1.3779697674227245,0.0
13,0.02466798914630968,0.0,3.1758138605997086,0.0,1.377604951138011,0.0
14,0.02430814845522005,0.0,3.140012662575019,0.0,1.3774858076866794,0.0
15,0.02398299193612374,0.0,3.1065245870528164,0.0,1.377452378132911,0.0
16,0.023654825815063812,0.0,3.0742904982728616,0.0,1.3772670364996986,0.0
17,0.023382463258563763,0.0,3.046648516818417,0.0,1.3777608437820013,0.0
